CNN,Training image count,Noise addition,Label count,Epoch count,Loss,Accuracy
CIFAR-10,60000,0,3,55,0.0107,0.9997
CIFAR-10,60000,0,3,56,0.0116,0.9996
CIFAR-10,60000,0,3,57,0.0149,0.9995
CIFAR-10,60000,0,3,58,0.013,0.9996
CIFAR-10,60000,0,3,59,0.0138,0.9992
CIFAR-10,60000,0,3,60,0.0107,0.9995
CIFAR-10,60000,0,3,61,0.0133,0.9996
CIFAR-10,60000,0,3,62,0.013,0.9996
CIFAR-10,60000,0,3,63,0.0106,0.9996
CIFAR-10,60000,0,3,64,0.0159,0.9996
CIFAR-10,60000,0,3,65,0.014,0.9995
CIFAR-10,60000,0,3,66,0.0159,0.9996
CIFAR-10,60000,0,3,67,0.0119,0.9997
CIFAR-10,60000,0,3,68,0.0146,0.9997
CIFAR-10,60000,0,3,69,0.0153,0.9996
CIFAR-10,60000,0,3,70,0.0182,0.9995
CIFAR-10,60000,0,3,71,0.0165,0.9996
CIFAR-10,60000,0,3,72,0.0163,0.9996
CIFAR-10,60000,0,3,73,0.0378,0.9974
CIFAR-10,60000,0,3,74,0.015,0.9996
CIFAR-10,60000,0,3,75,0.0133,0.9997
CIFAR-10,60000,0,3,76,0.0239,0.9991
CIFAR-10,60000,0,3,77,0.0144,0.9997
CIFAR-10,60000,0,3,78,0.0158,0.9996
CIFAR-10,60000,0,3,79,0.0159,0.9996
CIFAR-10,60000,0,3,80,0.0233,0.9995
CIFAR-10,60000,0,3,81,0.0097,0.9997
CIFAR-10,60000,0,3,82,0.0148,0.9997
CIFAR-10,60000,0,3,83,0.0186,0.9996
CIFAR-10,60000,0,3,84,0.0132,0.9997
CIFAR-10,60000,0,3,85,0.0096,0.9994
CIFAR-10,60000,0,3,86,0.0183,0.9996
CIFAR-10,60000,0,3,87,0.0164,0.9996
CIFAR-10,60000,0,3,88,0.0159,0.9996
CIFAR-10,60000,0,3,89,0.0137,0.9996
CIFAR-10,60000,0,3,90,0.012,0.9997
CIFAR-10,60000,0,3,91,0.0152,0.9995
CIFAR-10,60000,0,3,92,0.0231,0.9995
CIFAR-10,60000,0,3,93,0.0137,0.9996
CIFAR-10,60000,0,3,94,0.0148,0.9996
CIFAR-10,60000,0,3,95,0.021,0.9996
CIFAR-10,60000,0,3,96,0.0154,0.9996
CIFAR-10,60000,0,3,97,0.0106,0.9997
CIFAR-10,60000,0,3,98,0.0121,0.9997
CIFAR-10,60000,0,3,99,0.0127,0.9996
CIFAR-10,60000,0,3,100,0.0199,0.9996
CIFAR-10,60000,0,4,1,0.8433,0.5932
CIFAR-10,60000,0,4,2,0.5673,0.7263
CIFAR-10,60000,0,4,3,0.3043,0.8825
CIFAR-10,60000,0,4,4,0.1807,0.9346
CIFAR-10,60000,0,4,5,0.0894,0.9781
CIFAR-10,60000,0,4,6,0.0782,0.9767
CIFAR-10,60000,0,4,7,0.0487,0.9883
CIFAR-10,60000,0,4,8,0.0555,0.982
CIFAR-10,60000,0,4,9,0.0308,0.9919
CIFAR-10,60000,0,4,10,0.0305,0.9927
CIFAR-10,60000,0,4,11,0.0286,0.9918
CIFAR-10,60000,0,4,12,0.0254,0.9928
CIFAR-10,60000,0,4,13,0.0249,0.9917
CIFAR-10,60000,0,4,14,0.023,0.9939
CIFAR-10,60000,0,4,15,0.0274,0.9923
CIFAR-10,60000,0,4,16,0.0195,0.9934
CIFAR-10,60000,0,4,17,0.0186,0.9935
CIFAR-10,60000,0,4,18,0.0171,0.9951
CIFAR-10,60000,0,4,19,0.0226,0.9936
CIFAR-10,60000,0,4,20,0.0148,0.9953
CIFAR-10,60000,0,4,21,0.0171,0.9947
CIFAR-10,60000,0,4,22,0.0299,0.9909
CIFAR-10,60000,0,4,23,0.015,0.9957
CIFAR-10,60000,0,4,24,0.0133,0.9953
CIFAR-10,60000,0,4,25,0.0084,0.9973
CIFAR-10,60000,0,4,26,0.012,0.9966
CIFAR-10,60000,0,4,27,0.0129,0.9963
CIFAR-10,60000,0,4,28,0.0201,0.9944
CIFAR-10,60000,0,4,29,0.0117,0.9962
CIFAR-10,60000,0,4,30,0.0162,0.9956
CIFAR-10,60000,0,4,31,0.0108,0.9958
CIFAR-10,60000,0,4,32,0.0113,0.9966
CIFAR-10,60000,0,4,33,0.0269,0.9925
CIFAR-10,60000,0,4,34,0.0075,0.9979
CIFAR-10,60000,0,4,35,0.0061,0.9982
CIFAR-10,60000,0,4,36,0.0158,0.9951
CIFAR-10,60000,0,4,37,0.0163,0.9959
CIFAR-10,60000,0,4,38,0.0059,0.9982
CIFAR-10,60000,0,4,39,0.0148,0.9965
CIFAR-10,60000,0,4,40,0.0072,0.9979
CIFAR-10,60000,0,4,41,0.0069,0.9983
CIFAR-10,60000,0,4,42,0.0081,0.9977
CIFAR-10,60000,0,4,43,0.0116,0.997
CIFAR-10,60000,0,4,44,0.0075,0.9982
CIFAR-10,60000,0,4,45,0.013,0.997
CIFAR-10,60000,0,4,46,0.0094,0.9981
CIFAR-10,60000,0,4,47,0.0108,0.9977
CIFAR-10,60000,0,4,48,0.0082,0.9976
CIFAR-10,60000,0,4,49,0.0107,0.9974
CIFAR-10,60000,0,4,50,0.0063,0.998
CIFAR-10,60000,0,4,51,0.0126,0.9976
CIFAR-10,60000,0,4,52,0.0064,0.9975
CIFAR-10,60000,0,4,53,0.0057,0.9986
CIFAR-10,60000,0,4,54,0.0077,0.997
CIFAR-10,60000,0,4,55,0.0054,0.9982
CIFAR-10,60000,0,4,56,0.0044,0.9986
CIFAR-10,60000,0,4,57,0.0068,0.998
CIFAR-10,60000,0,4,58,0.0057,0.9986
CIFAR-10,60000,0,4,59,0.0275,0.9942
CIFAR-10,60000,0,4,60,0.0084,0.998
CIFAR-10,60000,0,4,61,0.0177,0.9962
CIFAR-10,60000,0,4,62,0.0116,0.9982
CIFAR-10,60000,0,4,63,0.0046,0.9991
CIFAR-10,60000,0,4,64,0.0176,0.9961
CIFAR-10,60000,0,4,65,0.0039,0.9989
CIFAR-10,60000,0,4,66,0.0035,0.9991
CIFAR-10,60000,0,4,67,0.0083,0.9978
CIFAR-10,60000,0,4,68,0.0089,0.9977
CIFAR-10,60000,0,4,69,0.0062,0.9981
CIFAR-10,60000,0,4,70,0.0053,0.9981
CIFAR-10,60000,0,4,71,0.0064,0.9986
CIFAR-10,60000,0,4,72,0.0086,0.9984
CIFAR-10,60000,0,4,73,0.0099,0.9977
CIFAR-10,60000,0,4,74,0.0059,0.9984
CIFAR-10,60000,0,4,75,0.0094,0.998
CIFAR-10,60000,0,4,76,0.0161,0.9942
CIFAR-10,60000,0,4,77,0.0083,0.9982
CIFAR-10,60000,0,4,78,0.0378,0.9913
CIFAR-10,60000,0,4,79,0.0061,0.9981
CIFAR-10,60000,0,4,80,0.0031,0.999
CIFAR-10,60000,0,4,81,0.0322,0.9939
CIFAR-10,60000,0,4,82,0.008,0.9978
CIFAR-10,60000,0,4,83,0.0098,0.9975
CIFAR-10,60000,0,4,84,0.0041,0.9985
CIFAR-10,60000,0,4,85,0.0056,0.9981
CIFAR-10,60000,0,4,86,0.0115,0.9967
CIFAR-10,60000,0,4,87,0.0083,0.9978
CIFAR-10,60000,0,4,88,0.0154,0.9956
CIFAR-10,60000,0,4,89,0.0061,0.9983
CIFAR-10,60000,0,4,90,0.0088,0.9979
CIFAR-10,60000,0,4,91,0.0055,0.9984
CIFAR-10,60000,0,4,92,0.0054,0.9987
CIFAR-10,60000,0,4,93,0.0035,0.999
CIFAR-10,60000,0,4,94,0.0074,0.9979
CIFAR-10,60000,0,4,95,0.0037,0.9988
CIFAR-10,60000,0,4,96,0.0039,0.9986
CIFAR-10,60000,0,4,97,0.0063,0.9983
CIFAR-10,60000,0,4,98,0.0082,0.9973
CIFAR-10,60000,0,4,99,0.0153,0.9945
CIFAR-10,60000,0,4,100,0.0485,0.9868
CIFAR-10,60000,0,5,1,1.1216,0.4877
CIFAR-10,60000,0,5,2,0.95,0.5407
CIFAR-10,60000,0,5,3,0.894,0.5444
CIFAR-10,60000,0,5,4,0.3932,0.8349
CIFAR-10,60000,0,5,5,0.2546,0.9223
CIFAR-10,60000,0,5,6,0.2189,0.9183
CIFAR-10,60000,0,5,7,0.3241,0.8367
CIFAR-10,60000,0,5,8,0.1898,0.9336
CIFAR-10,60000,0,5,9,0.1347,0.9584
CIFAR-10,60000,0,5,10,0.1561,0.9306
CIFAR-10,60000,0,5,11,0.1181,0.9624
CIFAR-10,60000,0,5,12,0.1057,0.9659
CIFAR-10,60000,0,5,13,0.093,0.9682
CIFAR-10,60000,0,5,14,0.1007,0.961
CIFAR-10,60000,0,5,15,0.0908,0.9712
CIFAR-10,60000,0,5,16,0.1015,0.959
CIFAR-10,60000,0,5,17,0.0766,0.9726
CIFAR-10,60000,0,5,18,0.0836,0.9686
CIFAR-10,60000,0,5,19,0.1127,0.9593
CIFAR-10,60000,0,5,20,0.0673,0.976
CIFAR-10,60000,0,5,21,0.0658,0.9769
CIFAR-10,60000,0,5,22,0.0902,0.9628
CIFAR-10,60000,0,5,23,0.0515,0.9835
CIFAR-10,60000,0,5,24,0.0719,0.976
CIFAR-10,60000,0,5,25,0.0462,0.986
CIFAR-10,60000,0,5,26,0.0436,0.9863
CIFAR-10,60000,0,5,27,0.0786,0.9673
CIFAR-10,60000,0,5,28,0.0442,0.9867
CIFAR-10,60000,0,5,29,0.0411,0.9866
CIFAR-10,60000,0,5,30,0.0349,0.9901
CIFAR-10,60000,0,5,31,0.0354,0.9899
CIFAR-10,60000,0,5,32,0.0497,0.9819
CIFAR-10,60000,0,5,33,0.0325,0.99
CIFAR-10,60000,0,5,34,0.0402,0.9853
CIFAR-10,60000,0,5,35,0.0361,0.9891
CIFAR-10,60000,0,5,36,0.0344,0.9885
CIFAR-10,60000,0,5,37,0.0268,0.9925
CIFAR-10,60000,0,5,38,0.0263,0.9928
CIFAR-10,60000,0,5,39,0.0341,0.9893
CIFAR-10,60000,0,5,40,0.0282,0.9907
CIFAR-10,60000,0,5,41,0.0295,0.9906
CIFAR-10,60000,0,5,42,0.0394,0.9856
CIFAR-10,60000,0,5,43,0.0273,0.9923
CIFAR-10,60000,0,5,44,0.0245,0.9928
CIFAR-10,60000,0,5,45,0.0216,0.9936
CIFAR-10,60000,0,5,46,0.0189,0.995
CIFAR-10,60000,0,5,47,0.0224,0.9923
CIFAR-10,60000,0,5,48,0.0303,0.9908
CIFAR-10,60000,0,5,49,0.0236,0.9934
CIFAR-10,60000,0,5,50,0.0198,0.9936
CIFAR-10,60000,0,5,51,0.0333,0.9896
CIFAR-10,60000,0,5,52,0.0219,0.994
CIFAR-10,60000,0,5,53,0.0169,0.9954
CIFAR-10,60000,0,5,54,0.0162,0.9952
CIFAR-10,60000,0,5,55,0.0168,0.9954
CIFAR-10,60000,0,5,56,0.0155,0.9961
CIFAR-10,60000,0,5,57,0.0158,0.9957
CIFAR-10,60000,0,5,58,0.0131,0.997
CIFAR-10,60000,0,5,59,0.0169,0.9952
CIFAR-10,60000,0,5,60,0.017,0.9951
CIFAR-10,60000,0,5,61,0.0154,0.996
CIFAR-10,60000,0,5,62,0.0181,0.995
CIFAR-10,60000,0,5,63,0.0181,0.995
CIFAR-10,60000,0,5,64,0.0158,0.996
CIFAR-10,60000,0,5,65,0.0379,0.9888
CIFAR-10,60000,0,5,66,0.016,0.9965
CIFAR-10,60000,0,5,67,0.0196,0.9943
CIFAR-10,60000,0,5,68,0.017,0.9961
CIFAR-10,60000,0,5,69,0.018,0.996
CIFAR-10,60000,0,5,70,0.0255,0.9932
CIFAR-10,60000,0,5,71,0.0167,0.9955
CIFAR-10,60000,0,5,72,0.0263,0.9928
CIFAR-10,60000,0,5,73,0.0136,0.9965
CIFAR-10,60000,0,5,74,0.0184,0.9957
CIFAR-10,60000,0,5,75,0.0139,0.9962
CIFAR-10,60000,0,5,76,0.0167,0.9954
CIFAR-10,60000,0,5,77,0.0144,0.9958
CIFAR-10,60000,0,5,78,0.0197,0.9946
CIFAR-10,60000,0,5,79,0.0131,0.9965
CIFAR-10,60000,0,5,80,0.0177,0.9957
CIFAR-10,60000,0,5,81,0.0157,0.9962
CIFAR-10,60000,0,5,82,0.0324,0.989
CIFAR-10,60000,0,5,83,0.0186,0.9948
CIFAR-10,60000,0,5,84,0.0171,0.9953
CIFAR-10,60000,0,5,85,0.0143,0.9971
CIFAR-10,60000,0,5,86,0.0119,0.997
CIFAR-10,60000,0,5,87,0.0157,0.996
CIFAR-10,60000,0,5,88,0.0162,0.9963
CIFAR-10,60000,0,5,89,0.0174,0.9949
CIFAR-10,60000,0,5,90,0.0381,0.9886
CIFAR-10,60000,0,5,91,0.0142,0.9964
CIFAR-10,60000,0,5,92,0.0333,0.989
CIFAR-10,60000,0,5,93,0.0127,0.997
CIFAR-10,60000,0,5,94,0.0165,0.9959
CIFAR-10,60000,0,5,95,0.013,0.9971
CIFAR-10,60000,0,5,96,0.0171,0.9956
CIFAR-10,60000,0,5,97,0.0134,0.9966
CIFAR-10,60000,0,5,98,0.0251,0.9922
CIFAR-10,60000,0,5,99,0.0223,0.9947
CIFAR-10,60000,0,5,100,0.0229,0.9942
CIFAR-10,60000,1,2,1,0.0315,0.9894
CIFAR-10,60000,1,2,2,0.0096,0.9959
CIFAR-10,60000,1,2,3,0.0053,0.9986
CIFAR-10,60000,1,2,4,0.0026,0.9993
CIFAR-10,60000,1,2,5,0.0018,0.9995
CIFAR-10,60000,1,2,6,0.0019,0.9996
CIFAR-10,60000,1,2,7,0.0024,0.9994
CIFAR-10,60000,1,2,8,0.0021,0.9992
CIFAR-10,60000,1,2,9,0.0011,0.9996
CIFAR-10,60000,1,2,10,0.0021,0.9995
CIFAR-10,60000,1,2,11,0.0023,0.9995
CIFAR-10,60000,1,2,12,0.0017,0.9996
CIFAR-10,60000,1,2,13,9.71E-04,0.9996
CIFAR-10,60000,1,2,14,0.0025,0.9996
CIFAR-10,60000,1,2,15,0.0012,0.9996
CIFAR-10,60000,1,2,16,0.0011,0.9996
CIFAR-10,60000,1,2,17,0.0022,0.9996
CIFAR-10,60000,1,2,18,0.0017,0.9996
CIFAR-10,60000,1,2,19,0.0014,0.9996
CIFAR-10,60000,1,2,20,0.0017,0.9996
CIFAR-10,60000,1,2,21,0.0024,0.9996
CIFAR-10,60000,1,2,22,0.0016,0.9996
CIFAR-10,60000,1,2,23,0.001,0.9997
CIFAR-10,60000,1,2,24,0.0013,0.9995
CIFAR-10,60000,1,2,25,7.84E-04,0.9997
CIFAR-10,60000,1,2,26,0.0024,0.9996
CIFAR-10,60000,1,2,27,0.0015,0.9998
CIFAR-10,60000,1,2,28,0.0028,0.9996
CIFAR-10,60000,1,2,29,0.0025,0.9996
CIFAR-10,60000,1,2,30,0.002,0.9996
CIFAR-10,60000,1,2,31,0.0021,0.9996
CIFAR-10,60000,1,2,32,8.42E-04,0.9997
CIFAR-10,60000,1,2,33,8.73E-04,0.9997
CIFAR-10,60000,1,2,34,0.0019,0.9997
CIFAR-10,60000,1,2,35,0.0025,0.9996
CIFAR-10,60000,1,2,36,0.0028,0.9996
CIFAR-10,60000,1,2,37,0.0027,0.9996
CIFAR-10,60000,1,2,38,0.0033,0.9996
CIFAR-10,60000,1,2,39,0.0027,0.9996
CIFAR-10,60000,1,2,40,0.0045,0.9996
CIFAR-10,60000,1,2,41,0.0045,0.9996
CIFAR-10,60000,1,2,42,0.0035,0.9996
CIFAR-10,60000,1,2,43,0.0019,0.9997
CIFAR-10,60000,1,2,44,0.0026,0.9996
CIFAR-10,60000,1,2,45,0.002,0.9996
CIFAR-10,60000,1,2,46,0.0043,0.9996
CIFAR-10,60000,1,2,47,0.0055,0.9996
CIFAR-10,60000,1,2,48,0.0027,0.9996
CIFAR-10,60000,1,2,49,0.0023,0.9996
CIFAR-10,60000,1,2,50,0.0043,0.9996
CIFAR-10,60000,1,2,51,0.0034,0.9996
CIFAR-10,60000,1,2,52,0.0074,0.9995
CIFAR-10,60000,1,2,53,0.0043,0.9996
CIFAR-10,60000,1,2,54,0.0025,0.9996
CIFAR-10,60000,1,2,55,0.0024,0.9996
CIFAR-10,60000,1,2,56,0.0029,0.9996
CIFAR-10,60000,1,2,57,0.003,0.9996
CIFAR-10,60000,1,2,58,0.0034,0.9996
CIFAR-10,60000,1,2,59,0.0011,0.9996
CIFAR-10,60000,1,2,60,0.0013,0.9997
CIFAR-10,60000,1,2,61,0.0027,0.9996
CIFAR-10,60000,1,2,62,0.0022,0.9996
CIFAR-10,60000,1,2,63,0.005,0.9996
CIFAR-10,60000,1,2,64,0.0037,0.9996
CIFAR-10,60000,1,2,65,0.0033,0.9996
CIFAR-10,60000,1,2,66,0.0044,0.9996
CIFAR-10,60000,1,2,67,0.0048,0.9996
CIFAR-10,60000,1,2,68,0.0026,0.9996
CIFAR-10,60000,1,2,69,0.0067,0.9996
CIFAR-10,60000,1,2,70,0.0051,0.9996
CIFAR-10,60000,1,2,71,0.0065,0.9996
CIFAR-10,60000,1,2,72,0.0038,0.9996
CIFAR-10,60000,1,2,73,0.0049,0.9996
CIFAR-10,60000,1,2,74,0.0061,0.9996
CIFAR-10,60000,1,2,75,0.0066,0.9995
CIFAR-10,60000,1,2,76,4.44E-04,0.9998
CIFAR-10,60000,1,2,77,0.004,0.9996
CIFAR-10,60000,1,2,78,0.0056,0.9996
CIFAR-10,60000,1,2,79,0.0058,0.9996
CIFAR-10,60000,1,2,80,0.0052,0.9996
CIFAR-10,60000,1,2,81,0.0044,0.9995
CIFAR-10,60000,1,2,82,0.0072,0.9996
CIFAR-10,60000,1,2,83,0.0047,0.9996
CIFAR-10,60000,1,2,84,0.0061,0.9996
CIFAR-10,60000,1,2,85,0.0038,0.9996
CIFAR-10,60000,1,2,86,0.0015,0.9996
CIFAR-10,60000,1,2,87,0.0048,0.9996
CIFAR-10,60000,1,2,88,0.0056,0.9996
CIFAR-10,60000,1,2,89,0.0048,0.9996
CIFAR-10,60000,1,2,90,0.0063,0.9996
CIFAR-10,60000,1,2,91,0.005,0.9996
CIFAR-10,60000,1,2,92,0.0058,0.9996
CIFAR-10,60000,1,2,93,0.0059,0.9996
CIFAR-10,60000,1,2,94,0.0024,0.9996
CIFAR-10,60000,1,2,95,0.0043,0.9996
CIFAR-10,60000,1,2,96,0.0035,0.9996
CIFAR-10,60000,1,2,97,0.0047,0.9996
CIFAR-10,60000,1,2,98,0.004,0.9996
CIFAR-10,60000,1,2,99,0.0027,0.9996
CIFAR-10,60000,1,2,100,0.0044,0.9996
CIFAR-10,60000,1,3,1,0.4608,0.7727
CIFAR-10,60000,1,3,2,0.2423,0.8995
CIFAR-10,60000,1,3,3,0.0975,0.9645
CIFAR-10,60000,1,3,4,0.0554,0.983
CIFAR-10,60000,1,3,5,0.0303,0.9917
CIFAR-10,60000,1,3,6,0.0193,0.994
CIFAR-10,60000,1,3,7,0.0157,0.9959
CIFAR-10,60000,1,3,8,0.0238,0.9924
CIFAR-10,60000,1,3,9,0.0083,0.9974
CIFAR-10,60000,1,3,10,0.0099,0.9968
CIFAR-10,60000,1,3,11,0.0051,0.9982
CIFAR-10,60000,1,3,12,0.0069,0.9976
CIFAR-10,60000,1,3,13,0.0034,0.9989
CIFAR-10,60000,1,3,14,0.005,0.9984
CIFAR-10,60000,1,3,15,0.0031,0.9987
CIFAR-10,60000,1,3,16,0.002,0.9994
CIFAR-10,60000,1,3,17,0.0038,0.9988
CIFAR-10,60000,1,3,18,0.0021,0.9994
CIFAR-10,60000,1,3,19,0.0046,0.9984
CIFAR-10,60000,1,3,20,0.0032,0.9988
CIFAR-10,60000,1,3,21,0.0024,0.999
CIFAR-10,60000,1,3,22,0.0018,0.9995
CIFAR-10,60000,1,3,23,0.0014,0.9996
CIFAR-10,60000,1,3,24,0.0047,0.9981
CIFAR-10,60000,1,3,25,0.0017,0.9994
CIFAR-10,60000,1,3,26,0.0011,0.9995
CIFAR-10,60000,1,3,27,8.75E-04,0.9997
CIFAR-10,60000,1,3,28,0.007,0.9978
CIFAR-10,60000,1,3,29,0.0013,0.9994
CIFAR-10,60000,1,3,30,7.13E-04,0.9996
CIFAR-10,60000,1,3,31,9.97E-04,0.9996
CIFAR-10,60000,1,3,32,0.0011,0.9997
CIFAR-10,60000,1,3,33,0.0036,0.9984
CIFAR-10,60000,1,3,34,0.0012,0.9995
CIFAR-10,60000,1,3,35,7.97E-04,0.9997
CIFAR-10,60000,1,3,36,0.0041,0.9985
CIFAR-10,60000,1,3,37,9.40E-04,0.9998
CIFAR-10,60000,1,3,38,9.23E-04,0.9997
CIFAR-10,60000,1,3,39,0.0012,0.9996
CIFAR-10,60000,1,3,40,6.50E-04,0.9998
CIFAR-10,60000,1,3,41,0.0028,0.9991
CIFAR-10,60000,1,3,42,0.0018,0.9995
CIFAR-10,60000,1,3,43,0.0021,0.9991
CIFAR-10,60000,1,3,44,0.0037,0.9991
CIFAR-10,60000,1,3,45,0.0019,0.9993
CIFAR-10,60000,1,3,46,0.0026,0.9991
CIFAR-10,60000,1,3,47,0.0018,0.9996
CIFAR-10,60000,1,3,48,0.0032,0.9989
CIFAR-10,60000,1,3,49,0.0056,0.999
CIFAR-10,60000,1,3,50,0.0012,0.9996
CIFAR-10,60000,1,3,51,8.04E-04,0.9996
CIFAR-10,60000,1,3,52,0.0055,0.9988
CIFAR-10,60000,1,3,53,0.0012,0.9995
CIFAR-10,60000,1,3,54,9.71E-04,0.9997
CIFAR-10,60000,1,3,55,0.002,0.9992
CIFAR-10,60000,1,3,56,0.0029,0.9994
CIFAR-10,60000,1,3,57,0.0019,0.9989
CIFAR-10,60000,1,3,58,9.35E-04,0.9996
CIFAR-10,60000,1,3,59,0.0014,0.9995
CIFAR-10,60000,1,3,60,0.0011,0.9997
CIFAR-10,60000,1,3,61,0.0012,0.9996
CIFAR-10,60000,1,3,62,0.0016,0.9993
CIFAR-10,60000,1,3,63,0.0013,0.9995
CIFAR-10,60000,1,3,64,0.0016,0.9996
CIFAR-10,60000,1,3,65,0.0016,0.9994
CIFAR-10,60000,1,3,66,0.0011,0.9995
CIFAR-10,60000,1,3,67,0.0013,0.9995
CIFAR-10,60000,1,3,68,0.0034,0.999
CIFAR-10,60000,1,3,69,0.0014,0.9996
CIFAR-10,60000,1,3,70,0.002,0.9992
CIFAR-10,60000,1,3,71,9.73E-04,0.9995
CIFAR-10,60000,1,3,72,0.0012,0.9997
CIFAR-10,60000,1,3,73,0.0024,0.9994
CIFAR-10,60000,1,3,74,0.0013,0.9995
CIFAR-10,60000,1,3,75,0.0014,0.9995
CIFAR-10,60000,1,3,76,0.0018,0.9995
CIFAR-10,60000,1,3,77,0.0013,0.9996
CIFAR-10,60000,1,3,78,0.0016,0.9994
CIFAR-10,60000,1,3,79,0.0012,0.9994
CIFAR-10,60000,1,3,80,0.0016,0.9994
CIFAR-10,60000,1,3,81,0.0039,0.9989
CIFAR-10,60000,1,3,82,8.68E-04,0.9996
CIFAR-10,60000,1,3,83,0.002,0.9991
CIFAR-10,60000,1,3,84,0.0021,0.9992
CIFAR-10,60000,1,3,85,0.0016,0.9995
CIFAR-10,60000,1,3,86,0.0015,0.9995
CIFAR-10,60000,1,3,87,0.0022,0.9993
CIFAR-10,60000,1,3,88,0.0012,0.9996
CIFAR-10,60000,1,3,89,0.0018,0.9993
CIFAR-10,60000,1,3,90,9.41E-04,0.9998
CIFAR-10,60000,1,3,91,0.0013,0.9994
CIFAR-10,60000,1,3,92,0.0015,0.9993
CIFAR-10,60000,1,3,93,0.0055,0.9989
CIFAR-10,60000,1,3,94,0.003,0.9987
CIFAR-10,60000,1,3,95,0.0011,0.9995
CIFAR-10,60000,1,3,96,0.0018,0.9993
CIFAR-10,60000,1,3,97,0.0023,0.9994
CIFAR-10,60000,1,3,98,0.0016,0.9995
CIFAR-10,60000,1,3,99,0.0021,0.9995
CIFAR-10,60000,1,3,100,0.0011,0.9995
CIFAR-10,60000,1,4,1,0.8518,0.5932
CIFAR-10,60000,1,4,2,0.6374,0.7023
CIFAR-10,60000,1,4,3,0.471,0.8089
CIFAR-10,60000,1,4,4,0.2215,0.9227
CIFAR-10,60000,1,4,5,0.1068,0.9719
CIFAR-10,60000,1,4,6,0.0558,0.9889
CIFAR-10,60000,1,4,7,0.0369,0.9916
CIFAR-10,60000,1,4,8,0.0272,0.9923
CIFAR-10,60000,1,4,9,0.0372,0.9872
CIFAR-10,60000,1,4,10,0.0153,0.9968
CIFAR-10,60000,1,4,11,0.0131,0.9972
CIFAR-10,60000,1,4,12,0.0151,0.995
CIFAR-10,60000,1,4,13,0.0118,0.996
CIFAR-10,60000,1,4,14,0.0083,0.9979
CIFAR-10,60000,1,4,15,0.0063,0.9987
CIFAR-10,60000,1,4,16,0.0068,0.9985
CIFAR-10,60000,1,4,17,0.0073,0.998
CIFAR-10,60000,1,4,18,0.0058,0.9985
CIFAR-10,60000,1,4,19,0.0047,0.999
CIFAR-10,60000,1,4,20,0.0129,0.995
CIFAR-10,60000,1,4,21,0.0076,0.9976
CIFAR-10,60000,1,4,22,0.0132,0.9958
CIFAR-10,60000,1,4,23,0.0047,0.9989
CIFAR-10,60000,1,4,24,0.0039,0.999
CIFAR-10,60000,1,4,25,0.0043,0.9984
CIFAR-10,60000,1,4,26,0.0044,0.9988
CIFAR-10,60000,1,4,27,0.0042,0.9988
CIFAR-10,60000,1,4,28,0.0043,0.9987
CIFAR-10,60000,1,4,29,0.0034,0.9991
CIFAR-10,60000,1,4,30,0.004,0.9983
CIFAR-10,60000,1,4,31,0.0033,0.9991
CIFAR-10,60000,1,4,32,0.003,0.999
CIFAR-10,60000,1,4,33,0.0019,0.9996
CIFAR-10,60000,1,4,34,0.0028,0.9992
CIFAR-10,60000,1,4,35,0.0019,0.9994
CIFAR-10,60000,1,4,36,0.003,0.9991
CIFAR-10,60000,1,4,37,0.0025,0.9993
CIFAR-10,60000,1,4,38,0.0031,0.999
CIFAR-10,60000,1,4,39,0.0026,0.9993
CIFAR-10,60000,1,4,40,0.0023,0.9993
CIFAR-10,60000,1,4,41,0.0022,0.9994
CIFAR-10,60000,1,4,42,0.0015,0.9994
CIFAR-10,60000,1,4,43,0.0022,0.9995
CIFAR-10,60000,1,4,44,0.0011,0.9997
CIFAR-10,60000,1,4,45,0.0029,0.9993
CIFAR-10,60000,1,4,46,0.0014,0.9996
CIFAR-10,60000,1,4,47,0.0014,0.9995
CIFAR-10,60000,1,4,48,0.0025,0.9992
CIFAR-10,60000,1,4,49,0.0024,0.9992
CIFAR-10,60000,1,4,50,0.0034,0.9989
CIFAR-10,60000,1,4,51,0.003,0.9994
CIFAR-10,60000,1,4,52,0.0137,0.9968
CIFAR-10,60000,1,4,53,0.0027,0.9993
CIFAR-10,60000,1,4,54,0.0013,0.9998
CIFAR-10,60000,1,4,55,0.0016,0.9994
CIFAR-10,60000,1,4,56,0.0019,0.9996
CIFAR-10,60000,1,4,57,0.0016,0.9995
CIFAR-10,60000,1,4,58,0.0022,0.9992
CIFAR-10,60000,1,4,59,0.0034,0.9985
CIFAR-10,60000,1,4,60,0.0024,0.9993
CIFAR-10,60000,1,4,61,0.0012,0.9996
CIFAR-10,60000,1,4,62,0.0015,0.9996
CIFAR-10,60000,1,4,63,0.0021,0.9995
CIFAR-10,60000,1,4,64,0.0022,0.9993
CIFAR-10,60000,1,4,65,0.0019,0.9993
CIFAR-10,60000,1,4,66,0.0014,0.9996
CIFAR-10,60000,1,4,67,0.0039,0.9987
CIFAR-10,60000,1,4,68,0.0027,0.9992
CIFAR-10,60000,1,4,69,0.0011,0.9996
CIFAR-10,60000,1,4,70,0.0017,0.9994
CIFAR-10,60000,1,4,71,0.0019,0.9992
CIFAR-10,60000,1,4,72,0.0032,0.9991
